id_pelicula,titulo,popularidad,promedio_votos,cantidad_votos,presupuesto,ingresos,codigo_idioma_iso,nombre_compania_produccion,nombre_pais,fecha_estreno,nombre_actor,director,porcentage_ganancias,Action,Adventure,Animation,Comedy,Crime,Desconocido,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
201,Star Trek: Nemesis,11.37,6.1,488.0,60000000,67312826,en,Paramount Pictures,United States of America,2002-12-13,Patrick Stewart,Stuart Baird,112.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
203,Mean Streets,8.21,7.2,359.0,500000,3000000,en,Scorsese Productions,United States of America,1973-10-02,Harvey Keitel,Martin Scorsese,600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Hotel Rwanda,10.26,7.5,805.0,17500000,38000000,en,Lions Gate Films,Canada,2004-09-11,Don Cheadle,Terry George,217.13999999999996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Dead Poets Society,19.91,8.1,2786.0,16400000,235860116,en,Touchstone Pictures,United States of America,1989-06-02,Robin Williams,Peter Weir,1438.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
213,North by Northwest,12.41,7.8,1062.0,4000000,13275000,en,Metro-Goldwyn-Mayer (MGM),United States of America,1959-07-07,Cary Grant,Alfred Hitchcock,331.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
214,Saw III,14.94,6.099999999999999,1104.0,10000000,163876815,en,Lions Gate Films,United States of America,2006-10-27,Tobin Bell,Darren Lynn Bousman,1638.7699999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
215,Saw II,15.4,6.3,1288.0,4000000,152925093,en,Lions Gate Films,United States of America,2005-10-28,Tobin Bell,Darren Lynn Bousman,3823.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
217,Indiana Jones and the Kingdom of the Crystal Skull,12.58,5.7,2558.0,185000000,786636033,en,Lucasfilm,United States of America,2008-05-21,Harrison Ford,Steven Spielberg,425.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,The Terminator,19.29,7.4,4208.0,6400000,78371200,en,Orion Pictures,United Kingdom,1984-10-26,Arnold Schwarzenegger,James Cameron,1224.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,Volver,6.3,7.3,419.0,12899867,85582407,es,El Deseo,Spain,2006-03-16,Penélope Cruz,Pedro Almodóvar,663.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,East of Eden,6.43,7.5,163.0,1,5,en,Warner Bros.,United States of America,1955-03-09,James Dean,Elia Kazan,500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223,Rebecca,8.59,7.7,346.0,1288000,6000000,en,Selznick International Pictures,United States of America,1940-04-12,Laurence Olivier,Alfred Hitchcock,465.84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Boys Don't Cry,6.540000000000001,7.2,360.0,2000000,11540607,en,Fox Searchlight Pictures,United States of America,1999-09-02,Hilary Swank,Kimberly Peirce,577.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,The Outsiders,6.44,6.9,293.0,10000000,33697647,en,American Zoetrope,United States of America,1983-03-25,Matt Dillon,Francis Ford Coppola,336.98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Syriana,5.77,6.3,455.0,50000000,94000000,ar,Section Eight,United States of America,2005-11-23,George Clooney,Stephen Gaghan,188.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Rumble Fish,8.21,6.8,141.0,10000000,2494480,en,Universal Pictures,United States of America,1983-10-20,Matt Dillon,Francis Ford Coppola,24.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Stand by Me,15.21,7.8,1568.0,8000000,52287414,en,Columbia Pictures,United States of America,1986-08-22,Wil Wheaton,Rob Reiner,653.59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,Muriel's Wedding,5.25,6.900000000000001,104.0,3000000,15119639,en,Ciby 2000,Australia,1994-09-29,Toni Collette,P.J. Hogan,503.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
237,Young Adam,5.24,5.9,46.0,6400000,2500000,en,Recorded Picture Company (RPC),France,2003-09-26,Ewan McGregor,David Mackenzie,39.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
238,The Godfather,41.11,8.5,6024.0,6000000,245066411,en,Paramount Pictures,United States of America,1972-03-14,Marlon Brando,Francis Ford Coppola,4084.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
239,Some Like It Hot,11.85,8.0,835.0,2883848,25000000,en,The Mirisch Corporation,United States of America,1959-03-18,Marilyn Monroe,Billy Wilder,866.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,The Godfather: Part II,36.63,8.3,3418.0,13000000,47542841,en,Paramount Pictures,United States of America,1974-12-20,Al Pacino,Francis Ford Coppola,365.71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
241,Natural Born Killers,11.23,6.9,927.0,34000000,50282766,en,Regency Enterprises,United States of America,1994-08-25,Woody Harrelson,Oliver Stone,147.89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,The Godfather: Part III,17.19,7.1,1589.0,54000000,136766062,en,Paramount Pictures,Italy,1990-12-24,Al Pacino,Francis Ford Coppola,253.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,High Fidelity,8.52,7.0,636.0,30000000,47126295,da,Buena Vista,United Kingdom,2000-03-17,John Cusack,Stephen Frears,157.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,King Kong,8.73,7.7,346.0,672000,10000000,en,RKO Radio Pictures,United States of America,1933-04-07,Robert Armstrong,Merian C. Cooper,1488.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,About a Boy,10.96,6.6,627.0,27000000,129000000,en,Universal Pictures,United Kingdom,2002-04-26,Hugh Grant,Chris Weitz,477.78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Pocketful of Miracles,2.65,7.3,25.0,2900000,5000000,en,Franton Production,United States of America,1961-12-18,Glenn Ford,Frank Capra,172.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Ghost,11.95,6.9,1381.0,22000000,505000000,en,Paramount Pictures,United States of America,1990-07-12,Patrick Swayze,Jerry Zucker,2295.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252,Willy Wonka & the Chocolate Factory,12.42,7.400000000000001,826.0,3000000,4000000,en,Paramount Pictures,United States of America,1971-06-29,Gene Wilder,Mel Stuart,133.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
253,Live and Let Die,9.77,6.400000000000001,540.0,7000000,161777836,en,United Artists,United Kingdom,1973-07-05,Roger Moore,Guy Hamilton,2311.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,King Kong,19.76,6.599999999999999,2403.0,207000000,550000000,en,WingNut Films,New Zealand,2005-12-14,Naomi Watts,Peter Jackson,265.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Oliver Twist,12.37,6.7,283.0,50000000,42093706,en,R.P. Productions,Czech Republic,2005-09-23,Barney Clark,Roman Polanski,84.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,Cat on a Hot Tin Roof,11.79,7.6,168.0,3000000,17570324,en,Avon Production,United States of America,1958-02-17,Elizabeth Taylor,Richard Brooks,585.68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
266,Contempt,7.54,7.5,138.0,900000,528428,en,Rome Paris Films,France,1963-10-21,Brigitte Bardot,Jean-Luc Godard,58.71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
268,Batman,19.11,7.0,2145.0,35000000,411348924,en,PolyGram Filmed Entertainment,United Kingdom,1989-06-23,Jack Nicholson,Tim Burton,1175.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
272,Batman Begins,28.510000000000005,7.5,7511.0,150000000,374218673,en,DC Comics,United Kingdom,2005-06-10,Christian Bale,Christopher Nolan,249.47999999999996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,The Silence of the Lambs,4.31,8.1,4549.0,19000000,272742922,en,Orion Pictures,United States of America,1991-02-01,Jodie Foster,Jonathan Demme,1435.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Fargo,12.61,7.7,2080.0,7000000,60611975,en,PolyGram Filmed Entertainment,United States of America,1996-04-05,William H. Macy,Joel Coen,865.89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Underworld,20.62,6.6,2556.0,22000000,95708457,en,Lakeshore Entertainment,Germany,2003-09-19,Kate Beckinsale,Len Wiseman,435.0400000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278,The Shawshank Redemption,51.65,8.5,8358.0,25000000,28341469,en,Castle Rock Entertainment,United States of America,1994-09-23,Tim Robbins,Frank Darabont,113.37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279,Amadeus,12.68,7.8,1107.0,18000000,51973029,en,Warner Bros.,United States of America,1984-10-26,F. Murray Abraham,Miloš Forman,288.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
280,Terminator 2: Judgment Day,22.66,7.7,4274.0,100000000,520000000,en,Lightstorm Entertainment,France,1991-07-01,Arnold Schwarzenegger,James Cameron,520.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,Strange Days,11.22,6.8,334.0,42000000,7959291,en,Lightstorm Entertainment,United States of America,1995-10-13,Ralph Fiennes,Kathryn Bigelow,18.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,The Apartment,11.99,8.1,498.0,3000000,25000000,en,United Artists,United States of America,1960-06-15,Jack Lemmon,Billy Wilder,833.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,Pirates of the Caribbean: At World's End,31.36,6.900000000000001,4627.0,300000000,961000000,en,Walt Disney Pictures,United States of America,2007-05-19,Johnny Depp,Gore Verbinski,320.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,Bull Durham,6.92,6.6,154.0,7000000,50888000,en,Orion Pictures,United States of America,1988-06-15,Kevin Costner,Ron Shelton,726.97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,High Noon,16.72,7.6,343.0,730000,8000000,en,United Artists,United States of America,1952-03-27,Gary Cooper,Fred Zinnemann,1095.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
289,Casablanca,13.92,7.9,1462.0,878000,10462500,de,Warner Bros.,United States of America,1942-11-26,Humphrey Bogart,Michael Curtiz,1191.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
290,Barton Fink,8.39,7.400000000000001,450.0,9000000,6153939,en,Twentieth Century Fox Film Corporation,United Kingdom,1991-08-01,John Turturro,Joel Coen,68.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,Riding Giants,2.2,7.6,23.0,2600000,3166000,en,,France,2004-07-09,Jeff Clark,Stacy Peralta,121.77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,Dave Chappelle's Block Party,2.09,6.5,29.0,3000000,11718595,en,Yari Film Group,United States of America,2005-09-12,Dave Chappelle,Michel Gondry,390.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Desert Hearts,1.55,6.7,21.0,350000,2400000,en,The Samuel Goldwyn Company,United States of America,1985-10-01,Helen Shaver,Donna Deitch,685.71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
296,Terminator 3: Rise of the Machines,20.82,5.9,2177.0,200000000,435000000,en,Columbia Pictures,Germany,2003-07-02,Arnold Schwarzenegger,Jonathan Mostow,217.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,Meet Joe Black,14.03,6.9,1174.0,90000000,142940100,en,Universal Pictures,United States of America,1998-11-12,Brad Pitt,Martin Brest,158.82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
298,Ocean's Thirteen,12.160000000000002,6.5,2040.0,85000000,311312624,es,Village Roadshow Pictures,United States of America,2007-06-07,George Clooney,Steven Soderbergh,366.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,The Science of Sleep,10.6,6.8,253.0,6000000,9524340,en,Gaumont,France,2006-02-11,Gael García Bernal,Michel Gondry,158.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Swimming Pool,14.479999999999999,6.5,154.0,7800000,22441323,en,France 2 Cinéma,France,2003-05-18,Charlotte Rampling,François Ozon,287.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,Notorious,10.14,7.8,345.0,2000000,24464742,en,RKO Radio Pictures,United States of America,1946-08-15,Cary Grant,Alfred Hitchcock,1223.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
306,Beverly Hills Cop III,11.79,5.5,445.0,50000000,119208989,en,Paramount Pictures,United States of America,1994-05-24,Eddie Murphy,John Landis,238.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Broken Flowers,6.59,6.8,359.0,10000000,45742101,en,Bac Films,France,2005-05-17,Bill Murray,Jim Jarmusch,457.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,Bruce Almighty,15.95,6.4,3121.0,80000000,484572835,en,Universal Pictures,United States of America,2003-05-23,Jim Carrey,Tom Shadyac,605.72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
313,Snow Cake,11.56,7.3,51.0,12000000,1381665,en,Revolution Films,Canada,2006-02-09,Alan Rickman,Marc Evans,11.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
314,Catwoman,13.339999999999998,4.2,833.0,100000000,82102379,es,Village Roadshow Pictures,United States of America,2004-07-22,Halle Berry,Pitof,82.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,True Romance,17.19,7.5,762.0,12500000,12281551,en,Davis-Films,United States of America,1993-09-09,Christian Slater,Tony Scott,98.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,Insomnia,11.42,6.8,1181.0,46000000,113714830,en,Section Eight,United States of America,2002-05-24,Al Pacino,Christopher Nolan,247.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Mambo Italiano,2.8699999999999997,5.599999999999999,28.0,4361898,3031801,en,icon,Canada,2003-06-06,Luke Kirby,Émile Gaudreault,69.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Mystic River,12.6,7.6,1473.0,25000000,156822020,en,Village Roadshow Pictures,United States of America,2003-10-07,Sean Penn,Clint Eastwood,627.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
326,Snakes on a Plane,7.42,5.1,504.0,33000000,62022014,en,New Line Cinema,United States of America,2006-08-06,Samuel L. Jackson,David R. Ellis,187.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Brother,8.13,6.8,107.0,12000000,15250000,en,Bandai Visual Company,United Kingdom,2000-09-09,Takeshi Kitano,Takeshi Kitano,127.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,Jurassic Park,8.86,7.6,4956.0,63000000,920100000,en,Universal Pictures,United States of America,1993-06-11,Sam Neill,Steven Spielberg,1460.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,The Lost World: Jurassic Park,0.79,6.2,2528.0,73000000,229074524,en,Universal Pictures,United States of America,1997-05-23,Jeff Goldblum,Steven Spielberg,313.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Jurassic Park III,0.65,5.7,2109.0,93000000,368780809,en,Universal Studios,United States of America,2001-07-18,Sam Neill,Joe Johnston,396.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Magnolia,9.09,7.5,844.0,37000000,48451803,en,New Line Cinema,United States of America,1999-12-08,Julianne Moore,Paul Thomas Anderson,130.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
335,Once Upon a Time in the West,15.59,8.1,1160.0,5000000,5321508,en,Paramount Pictures,Italy,1968-12-21,Henry Fonda,Sergio Leone,106.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
338,"Good bye, Lenin!",10.61,7.400000000000001,602.0,4800000,79384880,de,WDR,Germany,2003-02-09,Daniel Brühl,Wolfgang Becker,1653.8499999999997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Night on Earth,8.29,7.5,165.0,3500000,2015810,en,Channel Four Films,Germany,1991-10-03,Winona Ryder,Jim Jarmusch,57.59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,Everything is Illuminated,7.739999999999999,7.400000000000001,251.0,7000000,2697930,en,Stillking Films,United States of America,2005-09-16,Elijah Wood,Liev Schreiber,38.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Eyes Wide Shut,13.27,7.1,1266.0,65000000,162091208,en,Hobby Films,United Kingdom,1999-07-14,Tom Cruise,Stanley Kubrick,249.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
346,Seven Samurai,15.02,8.2,892.0,2000000,271841,ja,Toho Company,Japan,1954-04-26,Toshirō Mifune,Akira Kurosawa,13.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,Alien,23.38,7.9,4564.0,11000000,104931801,en,Twentieth Century Fox Film Corporation,United States of America,1979-05-25,Tom Skerritt,Ridley Scott,953.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
350,The Devil Wears Prada,13.1,7.0,3198.0,35000000,326551094,en,Twentieth Century Fox Film Corporation,United States of America,2006-06-30,Meryl Streep,David Frankel,933.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,Batman Returns,15.0,6.6,1706.0,80000000,280000000,en,PolyGram Filmed Entertainment,United Kingdom,1992-06-19,Michael Keaton,Tim Burton,350.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,A Nightmare on Elm Street,13.69,7.2,1212.0,1800000,25504513,en,New Line Cinema,United States of America,1984-11-14,John Saxon,Wes Craven,1416.92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
378,Raising Arizona,14.01,7.2,548.0,6000000,29180280,en,Twentieth Century Fox Film Corporation,United States of America,1987-03-01,Nicolas Cage,Joel Coen,486.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Miller's Crossing,7.5,7.5,431.0,14000000,5080409,gd,Twentieth Century Fox Film Corporation,United States of America,1990-09-21,John Turturro,Joel Coen,36.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Rain Man,11.27,7.6,1762.0,25000000,412800000,it,United Artists,United States of America,1988-12-11,Dustin Hoffman,Barry Levinson,1651.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
381,To Catch a Thief,5.49,7.1,299.0,2500000,8750000,fr,Paramount Pictures,United States of America,1955-08-03,Cary Grant,Alfred Hitchcock,350.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Das Boot,8.8,7.900000000000001,623.0,14000000,85000000,de,Radiant Film GmbH,Germany,1981-09-16,Jürgen Prochnow,Wolfgang Petersen,607.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Inside Man,13.39,7.3,1671.0,45000000,184376254,en,Imagine Entertainment,United States of America,2006-03-23,Denzel Washington,Spike Lee,409.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,12 Angry Men,16.5,8.2,2130.0,350000,1000000,en,United Artists,United States of America,1957-03-25,Henry Fonda,Sidney Lumet,285.71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
391,A Fistful of Dollars,12.43,7.599999999999999,909.0,200000,14500000,it,United Artists,Italy,1964-09-12,Clint Eastwood,Sergio Leone,7250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
392,Chocolat,8.93,6.8,979.0,25000000,152500343,en,Miramax Films,United Kingdom,2000-12-14,Juliette Binoche,Lasse Hallström,610.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Kill Bill: Vol. 2,21.53,7.7,4061.0,30000000,152159461,en,Miramax Films,United States of America,2004-04-16,Uma Thurman,Quentin Tarantino,507.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,AVP: Alien vs. Predator,12.64,5.6,1241.0,70000000,171183863,it,Impact Pictures,Canada,2004-08-12,Sanaa Lathan,Paul W.S. Anderson,244.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,Who's Afraid of Virginia Woolf?,5.56,7.8,199.0,7500000,33736689,en,Chenault Productions,United States of America,1966-06-21,Elizabeth Taylor,Mike Nichols,449.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
398,Capote,6.01,6.9,394.0,7000000,49084830,en,Sony Pictures Classics,Canada,2005-09-30,Philip Seymour Hoffman,Bennett Miller,701.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Things to Do in Denver When You're Dead,4.49,6.7,87.0,8000000,529766,en,Miramax Films,United States of America,1995-12-01,Andy García,Gary Fleder,6.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
401,Garden State,11.63,7.1,631.0,2500000,26781723,en,Fox Searchlight Pictures,United States of America,2004-07-28,Zach Braff,Zach Braff,1071.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,Basic Instinct,16.63,6.5,869.0,49000000,352927224,en,TriStar Pictures,France,1992-03-20,Michael Douglas,Paul Verhoeven,720.2599999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
403,Driving Miss Daisy,10.7,7.0,358.0,7500000,145793296,en,The Zanuck Company,United States of America,1989-12-13,Morgan Freeman,Bruce Beresford,1943.9100000000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,Snow White and the Seven Dwarfs,16.26,6.9,1973.0,1488423,184925486,en,Walt Disney Productions,United States of America,1937-12-20,Adriana Caselotti,David Hand,12424.26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
409,The English Patient,15.56,7.0,559.0,27000000,231976425,de,Miramax Films,United Kingdom,1996-11-14,Ralph Fiennes,Anthony Minghella,859.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",18.14,6.7,2709.0,180000000,748806957,en,Walt Disney,United Kingdom,2005-12-07,William Moseley,Andrew Adamson,416.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,Batman Forever,13.32,5.2,1529.0,100000000,336529144,en,Warner Bros.,United Kingdom,1995-06-16,Val Kilmer,Joel Schumacher,336.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,Batman & Robin,17.04,4.2,1447.0,125000000,238207122,en,PolyGram Filmed Entertainment,United Kingdom,1997-06-20,George Clooney,Joel Schumacher,190.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,The Life Aquatic with Steve Zissou,6.94,7.1,781.0,50000000,34808403,en,Touchstone Pictures,United States of America,2004-12-10,Bill Murray,Wes Anderson,69.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,The Pianist,14.81,8.1,1927.0,35000000,120072577,en,Bac Films,France,2002-09-24,Adrien Brody,Roman Polanski,343.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
424,Schindler's List,41.73,8.3,4436.0,22000000,321365567,de,Universal Pictures,United States of America,1993-11-29,Liam Neeson,Steven Spielberg,1460.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
425,Ice Age,17.33,7.099999999999999,3954.0,59000000,383257136,en,Twentieth Century Fox Film Corporation,United States of America,2002-03-10,Ray Romano,Chris Wedge,649.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,Vertigo,18.21,8.0,1162.0,2479000,28000000,en,Paramount Pictures,United States of America,1958-05-09,James Stewart,Alfred Hitchcock,1129.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
429,"The Good, the Bad and the Ugly",16.79,8.1,2371.0,1200000,6000000,it,United Artists,United States of America,1966-12-23,Eli Wallach,Sergio Leone,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
430,"One, Two, Three",3.0400000000000005,7.599999999999999,66.0,3000000,4000000,en,The Mirisch Corporation,United States of America,1961-12-15,James Cagney,Billy Wilder,133.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,Cube,12.1,6.9,1101.0,250000,501818,de,Téléfilm Canada,Canada,1997-09-09,Nicole de Boer,Vincenzo Natali,200.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
433,Mary Poppins,15.12,7.4,1217.0,6000000,102272727,en,Walt Disney Productions,United States of America,1964-08-27,Julie Andrews,Robert Stevenson,1704.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,The Day After Tomorrow,15.05,6.2,2462.0,125000000,544272402,en,Lions Gate Films,United States of America,2004-05-26,Dennis Quaid,Roland Emmerich,435.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
